Date,AAPL,AMD,MSFT,AMZN,GOOGL,JPM,META,TSLA,V,JNJ,PG,NVDA,MA,HD,UNH,VZ,NFLX,DIS,PYPL,ADBE,AVG,Cumulative_Sum,SPY,Returns
8/9/2023,-$0.00,$0.00,-$0.01,-$0.00,-$0.01,$0.00,$0.00,$0.01,-$0.00,$0.00,$0.00,$0.01,-$0.00,-$0.00,$0.01,$0.01,$0.00,$0.01,$0.01,$0.00,$0.00,$1.21,445.52,0.988504719
11/9/2023,-$0.01,$0.01,-$0.01,-$0.03,-$0.00,-$0.00,-$0.03,-$0.10,$0.00,-$0.01,-$0.01,$0.01,-$0.00,$0.00,$0.00,-$0.01,-$0.01,-$0.01,-$0.02,-$0.01,-$0.01,$1.20,448.45,0.991322826
12/9/2023,$0.02,$0.00,$0.02,$0.01,$0.01,-$0.01,$0.02,$0.02,-$0.00,-$0.01,$0.02,$0.01,$0.00,$0.01,-$0.00,-$0.00,$0.02,-$0.01,-$0.01,$0.04,$0.01,$1.21,445.99,0.988957474
13/9/2023,$0.01,-$0.02,-$0.01,-$0.03,-$0.01,-$0.00,-$0.01,-$0.01,-$0.00,-$0.00,-$0.01,-$0.01,-$0.00,$0.00,$0.00,$0.01,$0.05,$0.00,-$0.00,-$0.02,$0.00,$1.21,446.51,0.989458082
14/9/2023,-$0.01,$0.01,-$0.01,$0.00,-$0.01,-$0.02,-$0.02,-$0.02,$0.03,$0.00,-$0.01,-$0.00,$0.01,-$0.01,-$0.01,-$0.01,$0.03,-$0.01,-$0.03,$0.00,$0.00,$1.20,450.36,0.993154282
15/9/2023,$0.00,$0.05,$0.03,$0.03,$0.01,$0.00,$0.04,$0.01,$0.00,$0.01,$0.01,$0.04,-$0.00,$0.03,-$0.01,$0.01,-$0.01,-$0.01,$0.00,$0.04,$0.01,$1.22,443.37,0.986430148
18/9/2023,-$0.02,$0.01,$0.00,$0.00,-$0.01,-$0.00,-$0.01,$0.03,-$0.01,-$0.01,-$0.00,-$0.00,-$0.01,-$0.01,$0.00,$0.01,-$0.01,$0.01,$0.02,-$0.01,$0.00,$1.21,443.63,0.986681328
19/9/2023,-$0.01,$0.01,$0.00,$0.02,$0.00,$0.00,-$0.01,-$0.00,$0.00,$0.00,$0.00,$0.01,$0.01,-$0.01,$0.01,$0.00,$0.00,$0.04,$0.01,-$0.02,$0.00,$1.22,442.71,0.985792162
20/9/2023,$0.02,-$0.01,$0.02,$0.02,$0.03,$0.00,$0.02,$0.01,$0.01,-$0.00,$0.00,$0.03,$0.01,-$0.01,-$0.02,-$0.01,-$0.03,-$0.01,$0.02,$0.01,$0.01,$1.22,438.64,0.981845971
21/9/2023,$0.01,-$0.04,$0.00,$0.05,$0.03,$0.01,$0.01,$0.03,$0.02,$0.01,$0.01,-$0.03,$0.02,-$0.01,-$0.02,$0.01,-$0.01,-$0.00,$0.04,$0.04,$0.01,$1.23,431.39,0.974764872
22/9/2023,-$0.00,$0.00,$0.01,-$0.00,$0.00,$0.01,-$0.01,$0.04,-$0.01,$0.01,$0.00,$0.01,$0.00,-$0.00,-$0.01,$0.00,-$0.01,$0.02,-$0.01,$0.00,$0.00,$1.24,430.42,0.973812378
25/9/2023,-$0.01,$0.01,$0.00,$0.02,-$0.01,-$0.00,-$0.01,-$0.01,-$0.01,$0.00,-$0.01,$0.01,-$0.00,$0.00,-$0.01,$0.00,$0.01,$0.00,$0.02,$0.00,$0.00,$1.24,432.23,0.975588734
26/9/2023,$0.02,-$0.01,$0.02,$0.04,$0.02,$0.01,$0.01,$0.01,-$0.02,$0.01,-$0.01,$0.01,$0.02,-$0.01,$0.01,$0.01,$0.01,$0.01,-$0.00,$0.01,$0.01,$1.24,425.88,0.969338089
27/9/2023,$0.01,$0.02,$0.00, $-   ,-$0.02,-$0.01,$0.00,$0.01,-$0.00,$0.01,-$0.01,-$0.01,-$0.00,-$0.00,$0.00,$0.02,-$0.00,-$0.00,$0.03,$0.01,$0.00,$1.25,426.05,0.969506114
28/9/2023,$0.00,-$0.05,$0.00, $-   ,-$0.01,-$0.01,-$0.02,-$0.02,$0.01,-$0.00,-$0.01,-$0.01,-$0.01,$0.01,-$0.01,$0.00,-$0.00,$0.00,$0.01,$0.00,-$0.01,$1.24,428.52,0.971943142
29/9/2023,-$0.00,-$0.00,$0.01,$0.01,$0.01,$0.02,$0.01,-$0.02,-$0.01,-$0.01,-$0.00,-$0.01,$0.01,-$0.00,$0.01,-$0.00,-$0.00,-$0.01,$0.00,$0.01,$0.00,$1.24,427.48,0.970917996
2/10/2023,-$0.01,-$0.00,-$0.02,-$0.02,-$0.03,$0.01,-$0.02,-$0.01,$0.01,-$0.00,-$0.00,-$0.03,-$0.00,-$0.01,-$0.02,-$0.02,-$0.01,-$0.01,-$0.00,-$0.02,-$0.01,$1.23,427.31,0.97075029
3/10/2023,$0.01,$0.03,$0.03,$0.04,$0.01,-$0.01,$0.02,$0.02,-$0.01,$0.00,$0.00,$0.03,-$0.01,-$0.03,$0.01,$0.01,$0.01,$0.03,$0.02,$0.03,$0.01,$1.24,421.59,0.96508532
4/10/2023,-$0.01,-$0.04,-$0.02,$0.02,-$0.02,$0.00,-$0.02,-$0.06,$0.01,$0.00,$0.00,-$0.01,$0.01,$0.00,-$0.00,-$0.01,-$0.00,-$0.00,$0.02,-$0.02,-$0.01,$1.24,424.66,0.968131153
5/10/2023,-$0.01,$0.01,-$0.00,$0.01,$0.00,-$0.00,$0.00,$0.00,-$0.01,$0.01,-$0.02,-$0.01,$0.00,-$0.00,-$0.01,$0.01,$0.01,$0.02,$0.02,$0.00,$0.00,$1.24,424.5,0.967972721
6/10/2023,-$0.01,-$0.04,-$0.02,-$0.02,-$0.02,$0.02,-$0.03,-$0.00,-$0.01,-$0.00,$0.00,-$0.02,-$0.01,$0.00,-$0.02,-$0.03,-$0.02,-$0.03,-$0.01,-$0.02,-$0.01,$1.22,429.54,0.972947208
9/10/2023,-$0.01,$0.00,-$0.01,-$0.00,-$0.01,$0.00,-$0.01,$0.00,$0.00,-$0.01,-$0.01,$0.01,$0.01,$0.01,-$0.00,$0.02,-$0.01,-$0.02,-$0.00,-$0.00,$0.00,$1.22,432.29,0.975647546
10/10/2023,$0.00,-$0.02,$0.00,-$0.01,$0.00,-$0.01,-$0.01,-$0.02,-$0.01,$0.00,$0.01,-$0.01,-$0.01,-$0.01,$0.00,$0.01,$0.03,-$0.00,$0.00,-$0.01,$0.00,$1.22,434.54,0.977849694
11/10/2023,-$0.01,$0.01,-$0.01,-$0.02,-$0.02,-$0.00,-$0.02,$0.00,$0.00,$0.01,$0.01,-$0.02,$0.00,$0.00,$0.00,$0.01,$0.02,$0.00,-$0.01,-$0.03,$0.00,$1.22,436.32,0.979587272
12/10/2023,-$0.01,-$0.00,$0.00,-$0.00,$0.01,$0.00,$0.01,$0.02,-$0.00,-$0.00,$0.00,-$0.00,-$0.00,$0.02,-$0.00,$0.02,$0.01,$0.01,$0.03,-$0.02,$0.00,$1.22,433.66,0.976989179
13/10/2023,$0.01,$0.03,$0.01,$0.02,$0.01,-$0.01,$0.03,$0.03,-$0.00,-$0.00,-$0.01,$0.03,$0.00,$0.00,-$0.03,-$0.01,$0.02, $-   ,$0.01,$0.02,$0.01,$1.23,431.5,0.97487281
16/10/2023,$0.00,-$0.01,-$0.01,-$0.02,-$0.01,$0.00,-$0.02,-$0.01,-$0.01,-$0.00,-$0.01,-$0.01,-$0.01,-$0.02,$0.00,$0.02,-$0.01,-$0.02,$0.02,-$0.00,-$0.01,$1.22,436.04,0.979314211
17/10/2023,$0.01,$0.01,$0.00,$0.01,-$0.00,$0.00,-$0.01,-$0.00,-$0.00,$0.01,-$0.00,$0.05,-$0.00,$0.00,$0.00,-$0.01,$0.01,-$0.01,-$0.00,-$0.02,$0.00,$1.23,436.02,0.979294703
18/10/2023,$0.01,$0.03,$0.01,$0.03,$0.01,$0.01,$0.02,$0.05,$0.02,$0.02,-$0.03,$0.04,$0.02,$0.02,$0.00,$0.01,$0.03,$0.02,$0.02,$0.00,$0.02,$1.24,430.21,0.973606008
19/10/2023,$0.00,-$0.00,-$0.00,-$0.00,$0.00,$0.00,$0.01,$0.10,$0.02,-$0.00,$0.01,$0.00,$0.01,$0.01,$0.01,-$0.02,$0.15,$0.02,$0.02,$0.00,$0.02,$1.26,426.43,0.969881561
20/10/2023,$0.01,$0.01,$0.01,$0.03,$0.02,$0.02,$0.01,-$0.04,$0.00,$0.00,$0.00,$0.02,-$0.01,$0.00,$0.01,$0.00,$0.00,$0.01,-$0.03,$0.03,$0.01,$1.26,421.19,0.964687546
23/10/2023,-$0.00,$0.02,-$0.01,-$0.01,-$0.01,-$0.01,-$0.02,$0.00,$0.01,-$0.01,-$0.00,-$0.04,-$0.00,$0.00,$0.01,$0.01,-$0.01,-$0.01,$0.00,$0.00,$0.00,$1.26,420.46,0.963961058
24/10/2023,-$0.00,-$0.02,-$0.00,-$0.02,-$0.02,$0.00,$0.00,$0.02,-$0.01,-$0.00,-$0.01,-$0.02,$0.01,$0.01,-$0.01,-$0.09,-$0.02,$0.01,$0.01,$0.00,-$0.01,$1.25,423.63,0.967110654
